round,phase,acc,lr,ramp,loss,L_sup,L_A,L_B,L_proto,L_feature,a_ratio,a_prec,b_ratio,b_prec,c_ratio,c_prec,a_wrong_weight,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,global_valid_classes,global_prototypes,prototype_upload_bytes,update_norm_mean,clip_fraction,clip_cap,seconds,steps,u_visits,best_acc,best_round
219,main,0.7885,0.025401610100726096,1.0,0.23299469722336844,0.005507449025256057,0.014646835125763334,0.14221411379740426,0.019006386328194486,0.05161991343392353,0.10096114309210526,0.9966909331568498,0.6390727796052632,0.8860123212533578,0.2599660773026316,0.4622076355799838,0.0003340871710526316,0.42462055075325467,1.0,0.9257744961663297,0.7472450657894737,0.78701171875,0.04625308388157895,0.006486430921052631,0.07962916814967205,10,30,247120,1.8503326973063183,0.0,4.149895337785098,144.53252625465393,760,194560.0,0.8081,193
220,main,0.7729,0.02481520452308563,1.0,0.23336750925763658,0.004642679772931794,0.016266633270884324,0.14172090518435365,0.018258543705910835,0.05247874759921902,0.10379317434210526,0.995543230662573,0.6460834703947368,0.8818475441918188,0.2501233552631579,0.45477149432845637,0.00046258223684210524,0.42517545799675743,1.0,0.9277731789570106,0.7521175986842106,0.7868266858552632,0.04118523848684211,0.006476151315789474,0.08069730500053418,10,30,247120,1.7561631822675938,0.0,4.097014739976641,144.72012996673584,760,194560.0,0.8081,193
221,main,0.8039,0.024234302273800454,1.0,0.2316907774853079,0.00363315005660728,0.017635209901460544,0.14421936218675815,0.017991396694101002,0.048211659351363775,0.1227796052631579,0.9986185532484929,0.6375565378289474,0.8867328265198359,0.23966385690789474,0.44596710201805745,0.00016961348684210528,0.4224778948253707,1.0,0.8760163682071787,0.7618215460526315,0.7948344983552632,0.03800370065789474,0.004990748355263158,0.07898837180906221,10,30,247120,1.66609730217993,0.0,4.0411170089799064,141.31635332107544,760,194560.0,0.8081,193
222,main,0.8058,0.023658967055348343,1.0,0.23308319755290685,0.00312114222724631,0.020261666297569477,0.14764330462601624,0.017127558772795294,0.04492952610660148,0.12137129934210526,0.9950453121029897,0.6635536595394737,0.8852061564201672,0.21507504111842105,0.46285099772971683,0.0006013569078947369,0.42155135332753785,1.0,0.8835192503113496,0.7852333470394737,0.8076994243421053,0.029440789473684212,0.006974712171052631,0.08078622214104,10,30,247120,1.6013113955661302,0.0,3.966419778155581,146.72766733169556,760,194560.0,0.8081,193
223,main,0.8032,0.023089261959719498,1.0,0.23883284722503864,0.0032409599840512353,0.01771562468064459,0.14980131463196716,0.017497775712246564,0.050577172509541635,0.10888157894736843,0.9948074018126888,0.6493832236842105,0.8774852782878491,0.24173519736842106,0.43967936723932644,0.0005653782894736842,0.41951551621681765,1.0,0.9080890871976551,0.7582134046052632,0.7844263980263158,0.03383532072368421,0.007622327302631579,0.08141698435341058,10,30,247120,1.5792495827180095,0.0,3.8849998721990096,143.90050411224365,760,194560.0,0.8081,193
224,main,0.7992,0.022525249461497584,1.0,0.22184777855873108,0.003739261070107827,0.013914885350708285,0.1383029917353078,0.018303621094673872,0.0475870191707815,0.08425678453947369,0.9934728237662417,0.672522615131579,0.8988964125766168,0.24322060032894738,0.4498425646119059,0.0005499588815789473,0.42702355616186793,1.0,0.9460644237304988,0.7734888980263158,0.7976459703947368,0.032730263157894735,0.008573190789473684,0.07937314692688616,10,30,247120,1.5702147289530008,0.0,3.814952821003604,140.75472474098206,760,194560.0,0.8081,193
225,main,0.8019,0.02196699141100894,1.0,0.2402020056584948,0.0029675199065853745,0.021255140003478643,0.1514328866706867,0.017066151641407297,0.047480307146906854,0.12936883223684212,0.9932061978545887,0.6453741776315789,0.8746057787263866,0.22525699013157896,0.43515264911239904,0.00087890625,0.42250251836682623,1.0,0.8829272965851583,0.7714072779605263,0.7909590871710527,0.027662417763157896,0.00811060855263158,0.08107248115304269,10,30,247120,1.5278620327155896,0.0,3.744645404113814,144.41909623146057,760,194560.0,0.8081,193
226,main,0.7863,0.021414549027539764,1.0,0.2375230634486989,0.0035277820682447208,0.023049421077226535,0.14410736279464081,0.0173489674619448,0.04948953061952795,0.1437243009868421,0.9952437149089869,0.6256167763157895,0.8847436740059152,0.23065892269736843,0.45462040688994365,0.00068359375,0.4200431932744227,1.0,0.850086178199241,0.7683439555921052,0.8014134457236842,0.03979749177631579,0.006728001644736842,0.08145952524715348,10,30,247120,1.572318704829382,0.0,3.679068222401759,145.4427900314331,760,194560.0,0.8081,193
227,main,0.7968,0.020867982892622837,1.0,0.23812582012461989,0.004222767831226137,0.018066655590940315,0.14952269282780195,0.01769010969805286,0.04862359428386155,0.11713610197368421,0.9962264150943396,0.6454769736842105,0.8782965982927762,0.23738692434210526,0.4667431689256485,0.0004420230263157895,0.42325105604372526,1.0,0.8945595676961698,0.7679276315789474,0.7944130345394737,0.03329564144736842,0.006810238486842105,0.08055784457216138,10,30,247120,1.5644344247943711,0.0,3.6279293086037128,145.00419425964355,760,194560.0,0.8081,193
228,main,0.7817,0.02032735294339415,1.0,0.2317532138016663,0.003562666577712853,0.017840854450907117,0.14519048472376248,0.017184064266467958,0.04797514388092646,0.11018194901315789,0.9911368195176564,0.6599917763157894,0.8811678400099682,0.22982627467105263,0.4631779045063178,0.0009765625,0.4247007523320223,1.0,0.9061853006482125,0.7751130756578948,0.7972193667763158,0.030247738486842105,0.008141447368421052,0.08097008239281805,10,30,247120,1.4930343840112361,0.0,3.5872233489095127,144.36172771453857,760,194560.0,0.8081,193
229,main,0.7898,0.01979271846601995,1.0,0.23180409826730428,0.0043458805923843385,0.01863958739873181,0.1384007598616575,0.017815350398029152,0.05260252024194128,0.11300370065789474,0.9946784317292823,0.634436677631579,0.8892138436112641,0.2525596217105263,0.4637754894379096,0.0006013569078947369,0.4245481231102818,1.0,0.9220511209807898,0.7580489309210526,0.7936831825657895,0.042192639802631576,0.006558388157894736,0.08024273697090777,10,30,247120,1.544727192955426,0.0,3.533193353273599,138.39047813415527,760,194560.0,0.8081,193
230,main,0.7928,0.019264138089195422,1.0,0.23241230912114444,0.004477545251421888,0.017608353132719027,0.13874125560059358,0.01887713915938021,0.05270801662026267,0.12013774671052632,0.9963634807906221,0.6223530016447368,0.8837263079654788,0.25750925164473687,0.45759565677331787,0.00043688322368421053,0.4251819300024133,1.0,0.9124781119196038,0.7501747532894737,0.7875256990131579,0.044053248355263155,0.006702302631578947,0.07975879173333708,10,30,247120,1.5046557369868396,0.0,3.4872642921279153,144.51204872131348,760,194560.0,0.8081,193
231,main,0.7877,0.01874166977771553,1.0,0.2352039232457939,0.0037885725272261833,0.018786912895532287,0.1467951844887514,0.017564068517745716,0.04826918433077241,0.12664473684210525,0.9970779220779221,0.6454307154605263,0.8789567987258611,0.22792454769736842,0.46007441650693426,0.0003700657894736842,0.4250377689929385,1.0,0.8701438045815417,0.7682360197368421,0.7984426398026315,0.036019736842105264,0.0058131167763157895,0.08083532931969355,10,29,247120,1.431039952344443,0.0,3.4443801284066793,145.85765480995178,760,194560.0,0.8081,193
232,main,0.7896,0.01822537082611828,1.0,0.2329405220911691,0.00334075467690127,0.022103523407253977,0.14474413617465057,0.016988981763930305,0.04576312707688071,0.14427939967105263,0.9951551423176944,0.6366519325657894,0.8805654451952497,0.2190686677631579,0.4698512505278964,0.0006990131578947368,0.42574078495565215,1.0,0.868515219813899,0.7811677631578947,0.8071237664473684,0.032118626644736845,0.006162623355263158,0.08033238477808864,10,30,247120,1.3639058365438972,0.0,3.3858557185686293,136.12158727645874,760,194560.0,0.8081,193
233,main,0.8056,0.01771529785240183,1.0,0.23631745688617228,0.0032518429774139996,0.023807221182965136,0.14772494843131617,0.017147126771803748,0.044386317892196145,0.16723375822368422,0.9967114362110827,0.6182668585526315,0.874104248067171,0.2144993832236842,0.44561857522823667,0.0005499588815789473,0.4201022035981479,1.0,0.835127835211001,0.7784847861842106,0.8026983963815789,0.029754317434210528,0.005540707236842106,0.08104102490959983,10,30,247120,1.3776018937324943,0.0,3.3236992131758263,145.437748670578,760,194560.0,0.8081,193
234,main,0.8059,0.017211506791815812,1.0,0.2351865589030479,0.003356091557572271,0.020547749324989702,0.14429073919983287,0.01751891053649352,0.04947306802496314,0.12659333881578946,0.9944376776289079,0.6412057976973684,0.8857342108005418,0.2322008634868421,0.44288022666401045,0.0007041529605263158,0.4250046762588777,1.0,0.9031642162486127,0.7714278371710527,0.7966642680921052,0.032514391447368424,0.0072779605263157895,0.08042445435727898,10,30,247120,1.328143990155927,0.0,3.27121830433727,144.553875207901,760,194560.0,0.8081,193
235,main,0.7934,0.016714052890727183,1.0,0.22649097342632318,0.0031165792545116825,0.020620832763808338,0.1425382533551831,0.017171281241615745,0.04304402748760032,0.1335217927631579,0.9935714835630148,0.6590306332236842,0.8888715577011566,0.2074475740131579,0.47615272168677686,0.0008583470394736842,0.42265093236377366,1.0,0.8592976975597834,0.7938579358552632,0.8172337582236842,0.030258018092105262,0.0068821957236842105,0.08060215259657094,10,30,247120,1.260050330101464,0.0,3.2124273605617604,147.31666469573975,760,194560.0,0.8081,193
236,main,0.8091,0.01622299070056202,1.0,0.23629906783370594,0.0032113821983665203,0.019317991788787032,0.14951928510869805,0.017370709464395125,0.04687969942675217,0.12508737664473685,0.9950281464436865,0.6528680098684211,0.8783439089291619,0.2220446134868421,0.4519108353973288,0.0006219161184210526,0.422797663392205,1.0,0.8879122037636606,0.7810084292763158,0.7982524671052632,0.024393503289473685,0.007149465460526316,0.08081483967406185,10,30,247120,1.2740132433353275,0.0,3.1439959508925623,146.27915620803833,760,194560.0,0.8091,236
237,main,0.7885,0.015738374071823234,1.0,0.22629273622051665,0.003270519344943367,0.023253507951678905,0.1422058545543175,0.0167912986313336,0.04077155568244818,0.14596011513157894,0.9942249454186914,0.6490080180921053,0.8862684226782079,0.2050318667763158,0.4760722970093505,0.0008429276315789474,0.42644745178128546,1.0,0.8766471197730616,0.8013106496710526,0.8179224917763158,0.023715049342105263,0.007103207236842105,0.08055622691386624,10,30,247120,1.2445375686795928,0.0,3.080274604132267,285.3321409225464,760,194560.0,0.8091,236
238,main,0.7978,0.01526025614818528,1.0,0.2360191322863102,0.0038023737239104537,0.022832899044672225,0.14442833589487955,0.01695660550612956,0.04799891801207865,0.15733963815789473,0.9955572977917156,0.61845703125,0.880783199115743,0.22420333059210526,0.4429288645377227,0.0006990131578947368,0.42025431374970235,1.0,0.8469482234434078,0.7724352384868421,0.8006733141447369,0.03383018092105263,0.005592105263157895,0.08107704424152248,10,30,247120,1.2948181149641185,0.0,3.02140932138782,143.92389249801636,760,194560.0,0.8091,236
239,main,0.7949,0.014788689360666423,1.0,0.23796102686932213,0.0034000369158380442,0.021663194303523356,0.14733952637761832,0.01718725329142456,0.048371015758694784,0.13756681743421054,0.9930879880440874,0.6331363075657894,0.8697953451369101,0.229296875,0.4397919842194925,0.0009508634868421053,0.42635252111052213,1.0,0.8867463456172692,0.7693462171052632,0.7881578947368421,0.02685546875,0.008043791118421052,0.0819921080611254,10,30,247120,1.2178505923631,0.0,2.9886049823906884,141.6776843070984,760,194560.0,0.8091,236
240,main,0.807,0.01432372542187895,1.0,0.2356929164575903,0.0029340676143443777,0.021915844110404387,0.14853611135561215,0.01674472731905744,0.04556216591429946,0.13447779605263158,0.9913621770371502,0.6497635690789474,0.874448258950466,0.21575863486842106,0.44987850778979466,0.001161595394736842,0.42537608178038344,1.0,0.8936019180636657,0.7840923108552632,0.7985659950657895,0.022728207236842105,0.00825452302631579,0.08140172569179221,10,30,247120,1.1590360695210669,0.0,2.9401889161684744,141.94617795944214,760,194560.0,0.8091,236
241,main,0.7998,0.013865415320358426,1.0,0.23474471884730616,0.0028593556349637526,0.026151515767713518,0.1436055879059591,0.016805544864435338,0.04532271490530356,0.17198293585526317,0.9937240369385254,0.6093801398026316,0.8733057244793819,0.21863692434210527,0.4408763928722554,0.001079358552631579,0.4253792670212294,1.0,0.8420866596855615,0.77216796875,0.7994706003289473,0.033177425986842105,0.005874794407894737,0.08025969732552767,10,30,247120,1.1370824623625204,0.0,2.8810881227356875,145.04312825202942,760,194560.0,0.8091,236
242,main,0.8024,0.013413809314972196,1.0,0.23571150347982583,0.0026796904869115677,0.027837954042479397,0.14591142077391084,0.016489339807364892,0.042793098248933494,0.16564041940789473,0.992366649083067,0.63232421875,0.8761064824222718,0.20203536184210527,0.45453851633255316,0.001264391447368421,0.4241703949084407,1.0,0.8379251775772948,0.7882606907894737,0.8101922286184211,0.02782689144736842,0.005895353618421053,0.08054050754167531,10,30,247120,1.1147297371500298,0.0,2.8162586999304176,140.2107789516449,760,194560.0,0.8091,236
243,main,0.8007,0.012968956929407855,1.0,0.23439706454151554,0.0031337426486348513,0.02240496565354988,0.14634818777834113,0.017228582093345098,0.04528158605343809,0.14787212171052633,0.9952033368091763,0.6354389391447368,0.8783800179566613,0.21668893914473683,0.42882895704357316,0.0007092927631578948,0.4208802327121559,1.0,0.8602338295233877,0.7752210115131579,0.7982421875,0.029281455592105262,0.006260279605263158,0.08056432147461333,10,30,247120,1.13236129950268,0.0,2.760203928576858,143.17490696907043,760,194560.0,0.8091,236
244,main,0.7883,0.012530906946742542,1.0,0.23229635363738788,0.004488330988591004,0.016718268730696047,0.14697739390754386,0.01823536648267978,0.04587699368252958,0.1032689144736842,0.9949731236312961,0.6738332648026316,0.8834944050770017,0.22289782072368422,0.45640694537321,0.0005191200657894737,0.41997281732527836,1.0,0.903311529128175,0.7802631578947369,0.7998098273026316,0.02739000822368421,0.007843338815789474,0.08034419385030081,10,30,247120,1.1509803274638029,0.0,2.7087808061201604,145.6285421848297,760,194560.0,0.8091,236
245,main,0.8052,0.012099707404093205,1.0,0.23129318566306642,0.00322270076517031,0.024150715376201427,0.14734276189027648,0.01683919769344165,0.03973781017488555,0.15962685032894736,0.9965225231026822,0.6468955592105263,0.8805736532655332,0.19347759046052632,0.4592088834577478,0.0005550986842105263,0.4189289211442596,1.0,0.8342589551680967,0.8000154194078948,0.8175575657894737,0.023853824013157894,0.006311677631578947,0.08082619396675574,10,30,247120,1.051819231890811,0.0,2.6744507983034937,144.9738688468933,760,194560.0,0.8091,236
246,main,0.8029,0.011675405587348869,1.0,0.2338013538600583,0.0031314040567323037,0.021755985248723606,0.1479247221331063,0.017300918724044764,0.04368832438056798,0.13753597861842104,0.9948054860047087,0.6527189555921052,0.8706385391320781,0.2097450657894737,0.4496177220152911,0.0007144325657894737,0.4230872550293019,1.0,0.877154469333197,0.7861328125,0.7994089226973684,0.020651726973684212,0.007375616776315789,0.08144022937079794,10,30,247120,1.0535742367109162,0.0,2.6168838131873047,150.7121660709381,760,194560.0,0.8091,236
247,main,0.8013,0.011258048025985217,1.0,0.23869960894318004,0.003111699869183021,0.026650620676503565,0.1456365658460479,0.017053648800049958,0.04624707445649332,0.17188527960526315,0.9953651097422404,0.6147512335526316,0.8767954784877013,0.21336348684210527,0.4365243784929659,0.0007966694078947368,0.42038433826283406,1.0,0.8143880554719976,0.7739617598684211,0.8032380756578947,0.03540296052631579,0.006126644736842105,0.08112502598056667,10,30,247120,1.015845930940924,0.0,2.5795210593773854,144.00401282310486,760,194560.0,0.8091,236
248,main,0.8058,0.010847680487962004,1.0,0.24103104681953003,0.0030066367547222305,0.02147817330382838,0.1513804419064208,0.017385082541180676,0.04778071310812313,0.1323756167763158,0.9935934769947583,0.6480314555921053,0.8727643340392287,0.21959292763157895,0.43560996161408105,0.0008480674342105264,0.42260929977423267,1.0,0.8713284546607419,0.7737870065789474,0.7927631578947368,0.026346628289473685,0.0073704769736842105,0.08215355799582444,10,30,247120,0.9779498475129054,0.0,2.533232464590214,144.86021828651428,760,194560.0,0.8091,236
249,main,0.8035,0.010444347974704235,1.0,0.23735013147325892,0.002914953865892082,0.026319768637614815,0.14443423958789361,0.017237601062822107,0.04644356847397591,0.172265625,0.9955543620957155,0.6130962171052632,0.8763790617350189,0.21463815789473684,0.435727969348659,0.0007658305921052632,0.42459300999578675,1.0,0.8330334839067961,0.776110197368421,0.8023283305921053,0.032694284539473685,0.006476151315789474,0.08227700613635151,10,30,247120,0.9520630868611295,0.0,2.47796629427396,145.32306241989136,760,194560.0,0.8091,236
250,main,0.8011,0.010048094716167114,1.0,0.237692302543866,0.0031216842556252805,0.02644402599881256,0.14429013133049012,0.01691492516424899,0.04692153545145534,0.17687088815789473,0.9934615831686621,0.6072471217105263,0.8699659743029811,0.21588199013157894,0.4436455406885386,0.001156455592105263,0.4243864563342772,1.0,0.8320232245482897,0.77353515625,0.7997738486842105,0.03286389802631579,0.006625205592105264,0.08218797586466137,10,30,247120,0.9247185780695129,0.0,2.420625076658446,144.35031056404114,760,194560.0,0.8091,236
251,main,0.7955,0.009658964165985781,1.0,0.24954165298687783,0.003150847736220672,0.023886003895773014,0.1567797902971506,0.01684562006082974,0.048879391722087016,0.14329255756578949,0.9896696438179274,0.6330078125,0.8550155085337534,0.22369962993421053,0.42837120602899614,0.0014802631578947369,0.42445080033258387,1.0,0.8744909741376575,0.7611122532894737,0.7788702713815789,0.025118215460526314,0.007360197368421053,0.08253860133454988,10,30,247120,0.921007397358178,0.0,2.3658714648362418,147.04692697525024,760,194560.0,0.8091,236
252,main,0.8008,0.009276998996710232,1.0,0.24292381448965322,0.003231156630576343,0.026334685696852638,0.1476160272024572,0.0170400196882455,0.04870192515418718,0.1659693667763158,0.9926914620172803,0.61904296875,0.8711817404372265,0.2149876644736842,0.4437936310605336,0.0012129934210526317,0.4252873602666353,1.0,0.8180837886898141,0.7676089638157895,0.7994654605263158,0.036502878289473684,0.004646381578947368,0.08169963546097278,10,30,247120,0.9205000528178289,0.0,2.319265203940292,142.04392099380493,760,194560.0,0.8091,236
253,main,0.7942,0.008902241095125588,1.0,0.23439557991529766,0.0029606494746219954,0.025835927905159463,0.14366191188363653,0.01658132486412988,0.045355765751906134,0.15806435032894736,0.9920983318700615,0.6356188322368421,0.8809292772467776,0.20631681743421051,0.4467502055255225,0.0012489720394736842,0.4250666093277304,1.0,0.8727130742449509,0.7893760279605263,0.808922697368421,0.026932565789473683,0.0073858963815789476,0.08192183168506936,10,28,247120,0.8535556505039206,0.0,2.2743669964113367,144.4338572025299,760,194560.0,0.8091,236
254,main,0.7925,0.008534731557658895,1.0,0.23940633633419087,0.004080951417754956,0.023857924117290073,0.14837578838985216,0.017497197530036302,0.04559447448945751,0.15538651315789473,0.9934506483196612,0.63271484375,0.8717963298429745,0.21189864309210527,0.45026317704417007,0.0010176809210526315,0.4266055373376922,1.0,0.8430084586143494,0.7793996710526315,0.8013774671052631,0.028094161184210525,0.006116365131578948,0.0820332316093539,10,30,247120,0.9068038706167882,0.0,2.224308202751963,146.52085494995117,760,194560.0,0.8091,236
255,main,0.8081,0.008174510685872416,1.0,0.2466495854485976,0.0033419649568187243,0.026112858199906584,0.15244261560667502,0.01711614719395967,0.04763599943712746,0.1606907894736842,0.9943705220061413,0.6219315378289474,0.8638380866590084,0.21737767269736843,0.4298110798477289,0.0009046052631578947,0.42414974801634486,1.0,0.8439275107885662,0.7659950657894737,0.7904656661184211,0.03027857730263158,0.005807976973684211,0.08120127930060814,10,30,247120,0.8415520881343205,0.0,2.190581133046512,148.45056796073914,760,194560.0,0.8091,236
256,main,0.7975,0.007821617982044048,1.0,0.2309213564191994,0.0032780003442703194,0.0256767093461301,0.14340544376326234,0.016961785497781084,0.041599417651856416,0.16572779605263158,0.9937972956208907,0.637047697368421,0.8803169173174982,0.19722450657894736,0.46273324298968,0.0010279605263157894,0.4254818965337778,1.0,0.8577300030149911,0.8033254523026315,0.8167660361842105,0.021263363486842105,0.007822779605263157,0.08190321246848295,10,30,247120,0.8061409091679804,0.0,2.1421037589740246,152.2788541316986,760,194560.0,0.8091,236
257,main,0.7996,0.007476092144835486,1.0,0.23942323111389813,0.003313123653864941,0.028755873592423372,0.14457827535899062,0.016404671780765056,0.04637128717118972,0.1819130345394737,0.99104342666629,0.6087582236842105,0.8698665991219182,0.2093287417763158,0.4485230927885678,0.0016293174342105264,0.4256320752987736,1.0,0.8565247479238008,0.783460115131579,0.8037109375,0.027199835526315788,0.006949013157894737,0.08141215834766627,10,30,247120,0.7800249351482729,0.0,2.08996158247576,143.70645928382874,760,194560.0,0.8091,236
258,main,0.8077,0.007137971065048548,1.0,0.25032956190407274,0.0032412506802326165,0.02360530498462092,0.15540957344009687,0.017442535731549327,0.050630897469818595,0.1401418585526316,0.9910878016577422,0.6340152138157895,0.8590236230685669,0.22584292763157895,0.4265817023213473,0.0012489720394736842,0.4235745157850416,1.0,0.875792501631536,0.7600740131578947,0.7798673930921053,0.027518503289473684,0.007725123355263158,0.08267131158591885,10,30,247120,0.7789762749564298,0.0,2.0336685944037898,141.3611569404602,760,194560.0,0.8091,236
259,main,0.7997,0.00680729182146986,1.0,0.23402453909971213,0.0032232008182817434,0.023136866068786108,0.1490462618830957,0.017560315097829227,0.04105789539600281,0.15033408717105262,0.9924441861260214,0.6536955180921052,0.8781440915845671,0.1959703947368421,0.4459714645404952,0.0011358963815789474,0.42170553085835355,1.0,0.8226289960114579,0.7951326069078948,0.8106342516447368,0.022491776315789472,0.0069901315789473685,0.0817420885751122,10,30,247120,0.7361660712472603,0.0,1.9898439087448134,145.61548972129822,760,194560.0,0.8091,236
260,main,0.8028,0.006484090676804943,1.0,0.23651726706639717,0.003142337999375549,0.02541522830663445,0.15084342325204297,0.01671125263000201,0.040405025002301524,0.1599866365131579,0.9922896520705496,0.6464997944078947,0.8699108782585881,0.19351356907894737,0.45407702523240373,0.0012335526315789473,0.42231871352383965,1.0,0.843709890779696,0.7967362253289474,0.8090203536184211,0.018857935855263158,0.0065738075657894735,0.08146874406620076,10,30,247120,0.6980626387343039,0.0,1.9388369000733283,143.29643726348877,760,194560.0,0.8091,236
261,main,0.8024,0.006168403073701431,1.0,0.24234315307908935,0.0033822940349637065,0.024172925672763468,0.15362058196608958,0.016898606993307017,0.044268744370262875,0.15148026315789473,0.9902958740499457,0.6474609375,0.8612844328014607,0.20105879934210527,0.44907715118359837,0.001469983552631579,0.4221069535142497,1.0,0.8468195030563757,0.7803248355263158,0.79794921875,0.024203330592105263,0.006578947368421052,0.08140872411037746,10,30,247120,0.6892482592133324,0.0,1.8870844865300966,141.65893125534058,760,194560.0,0.8091,236
262,main,0.8061,0.005860263630862453,1.0,0.23968432792707495,0.00371814620164897,0.02673526393513097,0.1491582878032013,0.01732387416750977,0.042748756184683816,0.16759354440789473,0.9912595454963659,0.6373406661184211,0.8756945508503964,0.19506578947368422,0.4450885328836425,0.00146484375,0.4233126779135905,1.0,0.8381032670014783,0.7917249177631579,0.8110659950657895,0.025673314144736843,0.006332236842105263,0.0818451475254015,10,30,247120,0.6742392668986021,0.0,1.8314281599208253,145.6517915725708,760,194560.0,0.8091,236
263,main,0.7889,0.005559706139250394,1.0,0.25053118598696433,0.004128877406880125,0.02558466488936622,0.15667914311940734,0.017492303444611793,0.04664619721864399,0.15233347039473685,0.9903839665294555,0.6375462582236842,0.8579743794390564,0.21012027138157896,0.43616839118416867,0.00146484375,0.4265030626011522,1.0,0.8484891251513832,0.7674444901315789,0.7895148026315789,0.0283203125,0.00625,0.08150562083250598,10,28,247120,0.6709529744405522,0.0,1.7803124141000917,339.1707308292389,760,194560.0,0.8091,236
264,main,0.7838,0.0052667635583811484,1.0,0.24493190942234114,0.0037924776165470433,0.02410795849956278,0.15633342088641305,0.01720151259000168,0.043496540088304565,0.15036492598684212,0.99008716458725,0.6436574835526315,0.8504272139263754,0.20597759046052633,0.4434684965689332,0.0014905427631578948,0.4266592027717515,1.0,0.8533789201786643,0.7695723684210526,0.7876027960526316,0.02397717927631579,0.005946751644736842,0.08148202109885844,10,29,247120,0.6165970862739352,0.0,1.7395285707478982,146.68505597114563,760,194560.0,0.8091,236
265,main,0.7965,0.004981468012709869,1.0,0.24271697427489256,0.004387039105380321,0.02574020524349946,0.15593045686224574,0.01749371602567599,0.03916555766114279,0.15872738486842106,0.9937180234440774,0.66044921875,0.87351455676008,0.18082339638157896,0.4421136408857054,0.0009971217105263159,0.41936257540395383,1.0,0.8190311712654014,0.8035361842105263,0.8145867598684211,0.01699732730263158,0.005946751644736842,0.08189441655811511,10,30,247120,0.6660642452135911,0.0,1.6876654828639779,153.62366724014282,760,194560.0,0.8091,236
266,main,0.7996,0.004703850788108141,1.0,0.23871313066858996,0.003776473376408256,0.025542983037150024,0.1507361396264873,0.017410093907413906,0.04124744108780042,0.1631578947368421,0.9935420866935484,0.646325041118421,0.8690088986791148,0.19051706414473685,0.45253190169153157,0.0010536595394736842,0.42334823522128556,1.0,0.8454853581754784,0.7969263980263158,0.8099814967105263,0.020620888157894736,0.007565789473684211,0.0814471204716124,10,30,247120,0.5853759711113607,0.0,1.6571401865134088,152.95958542823792,760,194560.0,0.8091,236
267,main,0.8051,0.00443394232843309,1.0,0.2416611800460439,0.003312243396832951,0.031062082906474213,0.14884962275820343,0.01733407603797356,0.041103154790930845,0.20110505756578947,0.9945306310220564,0.6083727384868421,0.8620369196975457,0.19052220394736843,0.441297075644761,0.0010999177631578947,0.4215054557119545,1.0,0.7923397530850611,0.7870888157894737,0.8085217927631579,0.026007401315789474,0.004574424342105263,0.08097241280698463,10,30,247120,0.5615550353959751,0.0,1.6089466964132084,153.90941047668457,760,194560.0,0.8091,236
268,main,0.7983,0.004171772232188925,1.0,0.24868202701603112,0.0031455851596164344,0.027952720115794555,0.15662800139306407,0.017673985202992824,0.043281735477380845,0.17930201480263158,0.9926902680235058,0.6269017269736842,0.8572599819627778,0.1937962582236842,0.42877602439994694,0.0013106496710526315,0.41669081151485443,1.0,0.8084322816447208,0.7845651726973685,0.7985043174342106,0.020518092105263157,0.006578947368421052,0.08201033825937071,10,30,247120,0.5412162812572782,0.0,1.5538442615250443,146.40120768547058,760,194560.0,0.8091,236
269,main,0.8017,0.003917369249281083,1.0,0.25345035093395335,0.00417602370695309,0.025150682648496802,0.16145334901582253,0.017801221726021093,0.04486907410043243,0.14668482730263158,0.989908546199937,0.6518092105263158,0.8602463411556901,0.20150596217105263,0.4211197551332738,0.0014802631578947369,0.42190418608094515,1.0,0.8372167822561766,0.773766447368421,0.7907791940789474,0.023273026315789473,0.006260279605263158,0.08173396387382557,10,30,247120,0.5526818132591893,0.0,1.5095296682056556,154.75249695777893,760,194560.0,0.8091,236
270,main,0.8067,0.003670761277863485,1.0,0.24473950196253627,0.004189622470010746,0.02672843752722991,0.15218852572143077,0.018156397852458452,0.04347651867980235,0.17265625,0.9935103596094308,0.6265162417763158,0.8678944993642069,0.2008275082236842,0.4459857190387224,0.0011204769736842105,0.4226008899117771,1.0,0.8261902649935923,0.7855314555921052,0.8048519736842106,0.025334087171052632,0.0060135690789473685,0.08125471418821498,10,30,247120,0.5244137072939489,0.0,1.4765962613515875,155.30160999298096,760,194560.0,0.8091,236
271,main,0.8042,0.003431975361279238,1.0,0.2454654241470914,0.003437487134368367,0.03239180050532971,0.1535350225669773,0.01730395664313906,0.03879715814990432,0.2137952302631579,0.9941580921242427,0.6109888980263158,0.8614247017850833,0.17521587171052633,0.4305368143150484,0.0012489720394736842,0.4212904747771589,1.0,0.7662157796715435,0.7987201891447369,0.8143040707236842,0.020538651315789472,0.004954769736842105,0.08095850172991816,10,30,247120,0.4861975950599544,0.0,1.4393310294354995,154.3302128314972,760,194560.0,0.8091,236
