round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,target_gate,target_c0_a_visits,target_c0_b_visits,target_c0_history_mature,target_c0_a_changed,target_c0_a_changed_correct,target_c0_candidate_visits,target_c0_candidate_contains_truth,target_c0_soft_visits,target_c0_soft_correct,target_c0_soft_a_fix,target_c0_soft_a_harm,target_c0_feature_only_visits,target_c0_a_hard_released_correct_mass,target_c0_a_hard_released_wrong_mass,target_c0_b_old_mass,target_c0_b_new_mass,target_c1_a_visits,target_c1_b_visits,target_c1_history_mature,target_c1_a_changed,target_c1_a_changed_correct,target_c1_candidate_visits,target_c1_candidate_contains_truth,target_c1_soft_visits,target_c1_soft_correct,target_c1_soft_a_fix,target_c1_soft_a_harm,target_c1_feature_only_visits,target_c1_a_hard_released_correct_mass,target_c1_a_hard_released_wrong_mass,target_c1_b_old_mass,target_c1_b_new_mass,target_c2_a_visits,target_c2_b_visits,target_c2_history_mature,target_c2_a_changed,target_c2_a_changed_correct,target_c2_candidate_visits,target_c2_candidate_contains_truth,target_c2_soft_visits,target_c2_soft_correct,target_c2_soft_a_fix,target_c2_soft_a_harm,target_c2_feature_only_visits,target_c2_a_hard_released_correct_mass,target_c2_a_hard_released_wrong_mass,target_c2_b_old_mass,target_c2_b_new_mass,target_c3_a_visits,target_c3_b_visits,target_c3_history_mature,target_c3_a_changed,target_c3_a_changed_correct,target_c3_candidate_visits,target_c3_candidate_contains_truth,target_c3_soft_visits,target_c3_soft_correct,target_c3_soft_a_fix,target_c3_soft_a_harm,target_c3_feature_only_visits,target_c3_a_hard_released_correct_mass,target_c3_a_hard_released_wrong_mass,target_c3_b_old_mass,target_c3_b_new_mass,target_c4_a_visits,target_c4_b_visits,target_c4_history_mature,target_c4_a_changed,target_c4_a_changed_correct,target_c4_candidate_visits,target_c4_candidate_contains_truth,target_c4_soft_visits,target_c4_soft_correct,target_c4_soft_a_fix,target_c4_soft_a_harm,target_c4_feature_only_visits,target_c4_a_hard_released_correct_mass,target_c4_a_hard_released_wrong_mass,target_c4_b_old_mass,target_c4_b_new_mass,target_c5_a_visits,target_c5_b_visits,target_c5_history_mature,target_c5_a_changed,target_c5_a_changed_correct,target_c5_candidate_visits,target_c5_candidate_contains_truth,target_c5_soft_visits,target_c5_soft_correct,target_c5_soft_a_fix,target_c5_soft_a_harm,target_c5_feature_only_visits,target_c5_a_hard_released_correct_mass,target_c5_a_hard_released_wrong_mass,target_c5_b_old_mass,target_c5_b_new_mass,target_c6_a_visits,target_c6_b_visits,target_c6_history_mature,target_c6_a_changed,target_c6_a_changed_correct,target_c6_candidate_visits,target_c6_candidate_contains_truth,target_c6_soft_visits,target_c6_soft_correct,target_c6_soft_a_fix,target_c6_soft_a_harm,target_c6_feature_only_visits,target_c6_a_hard_released_correct_mass,target_c6_a_hard_released_wrong_mass,target_c6_b_old_mass,target_c6_b_new_mass,target_c7_a_visits,target_c7_b_visits,target_c7_history_mature,target_c7_a_changed,target_c7_a_changed_correct,target_c7_candidate_visits,target_c7_candidate_contains_truth,target_c7_soft_visits,target_c7_soft_correct,target_c7_soft_a_fix,target_c7_soft_a_harm,target_c7_feature_only_visits,target_c7_a_hard_released_correct_mass,target_c7_a_hard_released_wrong_mass,target_c7_b_old_mass,target_c7_b_new_mass,target_c8_a_visits,target_c8_b_visits,target_c8_history_mature,target_c8_a_changed,target_c8_a_changed_correct,target_c8_candidate_visits,target_c8_candidate_contains_truth,target_c8_soft_visits,target_c8_soft_correct,target_c8_soft_a_fix,target_c8_soft_a_harm,target_c8_feature_only_visits,target_c8_a_hard_released_correct_mass,target_c8_a_hard_released_wrong_mass,target_c8_b_old_mass,target_c8_b_new_mass,target_c9_a_visits,target_c9_b_visits,target_c9_history_mature,target_c9_a_changed,target_c9_a_changed_correct,target_c9_candidate_visits,target_c9_candidate_contains_truth,target_c9_soft_visits,target_c9_soft_correct,target_c9_soft_a_fix,target_c9_soft_a_harm,target_c9_feature_only_visits,target_c9_a_hard_released_correct_mass,target_c9_a_hard_released_wrong_mass,target_c9_b_old_mass,target_c9_b_new_mass,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
269,3,0.003917369249281083,1.0,1.0,0.7441663240131579,0.9219001381923453,0.6860470369458198,0.033695233017390004,0.18062294407894736,0.5463589455568352,0.09868496127034489,0.03323463313097722,0.07521073190789473,0,0.0,0,0.0036407282062818442,0.1118914268469732,0.0243815780957352,0.021920377102337386,0.16883526314206201,0.007001152890734374,35142,0.6211655568835012,0.0374769380904342,1.0,13343.0,3250.0,16593.0,961.0,723.0,2630.0,2330.0,1180.0,954.0,0.0,0.0,401.0,500.2962859272957,163.43235808610916,1911.443052329123,1286.6364337328123,19964.0,2266.0,22230.0,694.0,477.0,1664.0,1430.0,1059.0,973.0,0.0,0.0,237.0,338.541928589344,113.85219442844391,1361.1006700471044,988.5897977363784,15813.0,5033.0,20846.0,1280.0,1020.0,4079.0,3636.0,1540.0,1320.0,0.0,0.0,694.0,688.7115490436554,170.21890997886658,2792.2168906256557,1771.9730906471523,13992.0,5219.0,19211.0,2590.0,1626.0,5265.0,4504.0,1052.0,754.0,0.0,0.0,1492.0,1125.0707339048386,552.6181601881981,2477.334288328886,1171.015346947679,15838.0,4305.0,20143.0,1230.0,798.0,3356.0,2953.0,1836.0,1679.0,0.0,0.0,343.0,606.1491572856903,265.64829981327057,2381.646151162684,1695.9256021422934,15109.0,4199.0,19308.0,3375.0,2201.0,5352.0,4617.0,645.0,494.0,0.0,0.0,1577.0,1427.5989528894424,652.3985620141029,1785.22642313689,746.3858600451158,14172.0,4100.0,18272.0,700.0,72.0,1937.0,1448.0,2502.0,2099.0,0.0,0.0,361.0,56.43113899230957,311.1996229290962,2462.1050238758326,2054.2675856514543,12654.0,2656.0,15310.0,294.0,133.0,1381.0,1129.0,1367.0,1025.0,0.0,0.0,202.0,89.44094216823578,86.97384983301163,1497.5496678948402,1208.2587791346014,11181.0,2054.0,13235.0,254.0,107.0,1166.0,974.0,922.0,861.0,0.0,0.0,220.0,90.27461004257202,104.88575446605682,1408.9819392561913,1016.9642866519862,12719.0,2060.0,14779.0,965.0,628.0,2272.0,2109.0,458.0,418.0,0.0,0.0,295.0,465.1870772242546,195.53397810459137,1122.541997924447,581.0527472896501,0.16883526342479807,194560,760,0.394936264012205,0.7588661595394737,40,1.0
270,3,0.0036707612778634855,1.0,1.0,0.7519428453947369,0.9185364367583831,0.6906869018548414,0.03330818754988477,0.17594058388157896,0.5528719887189215,0.09727262050697678,0.033441786256643305,0.07211657072368421,0,0.0,0,0.0036009130141648805,0.11045009343835868,0.02420525578284134,0.021145078974138747,0.16648866363235834,0.0070873224228547,34231,0.6602786947503725,0.03734978392818256,1.0,13110.0,3249.0,16359.0,1044.0,776.0,2851.0,2525.0,1001.0,779.0,0.0,0.0,441.0,523.825012922287,168.92257338762283,1704.3754516765475,1058.7830574061954,20344.0,2404.0,22748.0,341.0,266.0,1221.0,1101.0,1318.0,1213.0,0.0,0.0,206.0,173.96194779872894,43.82784515619278,1324.2597318291664,1040.1429149184842,12678.0,4107.0,16785.0,1119.0,751.0,3185.0,2745.0,1333.0,1126.0,0.0,0.0,708.0,459.95758801698685,230.14471834897995,2187.0425236076117,1381.9110309861207,9662.0,4490.0,14152.0,1643.0,859.0,3833.0,3246.0,1414.0,1019.0,0.0,0.0,886.0,583.9742690324783,481.6883844733238,2601.4921684861183,1624.2595148035034,12292.0,3802.0,16094.0,1203.0,585.0,3051.0,2628.0,1516.0,1388.0,0.0,0.0,438.0,413.4970427751541,352.67379450798035,2159.910821132362,1480.1660868960025,13994.0,4017.0,18011.0,2486.0,1504.0,4575.0,4121.0,812.0,677.0,0.0,0.0,1116.0,1008.7823846936226,601.4578394889832,2018.6297969594598,984.8817240836106,19872.0,4279.0,24151.0,634.0,440.0,1975.0,1692.0,2736.0,2456.0,0.0,0.0,202.0,330.14278078079224,122.82782155275345,2886.7994270026684,2448.9439108108636,16160.0,3419.0,19579.0,867.0,556.0,2268.0,2022.0,1614.0,1411.0,0.0,0.0,404.0,342.38120061159134,154.57544553279877,1656.4866364002228,1195.7425913422194,14923.0,2354.0,17277.0,605.0,418.0,1792.0,1603.0,844.0,809.0,0.0,0.0,323.0,271.5658839941025,111.2116716504097,1286.3816688656807,828.6391914991545,13263.0,2110.0,15373.0,1195.0,778.0,2416.0,2231.0,474.0,450.0,0.0,0.0,415.0,604.6557015180588,228.78751653432846,1099.9828450083733,569.0704681777861,0.16648866361693332,194560,760,0.39611638219732986,0.7515727796052631,40,1.0
271,3,0.0034319753612792373,1.0,1.0,0.7689607319078947,0.9227485310733416,0.7095573858210915,0.02823007230885866,0.1644993832236842,0.5396754788227555,0.08877628340728973,0.03008302169619128,0.06653988486842105,0,0.0,0,0.002893324789597261,0.10710196089195578,0.022333526771246014,0.021219437545851656,0.16043630003150994,0.006888050032859227,32005,0.6503046399000156,0.037548885367026455,1.0,16407.0,3896.0,20303.0,1161.0,899.0,3006.0,2701.0,1548.0,1337.0,0.0,0.0,503.0,587.0238699913025,145.3962957262993,2069.5923522114754,1449.0667984045285,18140.0,2080.0,20220.0,414.0,244.0,1277.0,1113.0,1028.0,886.0,0.0,0.0,189.0,176.68228197097778,90.32721447944641,1209.1246082857251,930.4641459473933,14703.0,4408.0,19111.0,1183.0,920.0,3577.0,3225.0,1385.0,1220.0,0.0,0.0,629.0,612.3845793604851,171.80175399780273,2346.2927931398153,1464.0701339867082,7215.0,3404.0,10619.0,1158.0,487.0,3086.0,2487.0,851.0,570.0,0.0,0.0,625.0,340.2388994693756,411.9164180159569,1758.2160603180528,955.3592394914303,12791.0,3457.0,16248.0,830.0,530.0,2525.0,2226.0,1480.0,1357.0,0.0,0.0,282.0,391.7607668042183,201.61517995595932,2030.1578866541386,1437.726160212187,12592.0,3470.0,16062.0,2380.0,1681.0,4003.0,3566.0,781.0,681.0,0.0,0.0,1066.0,1219.7085795998573,410.61897736787796,1911.2801975533366,964.6220542258125,15837.0,3846.0,19683.0,766.0,197.0,2007.0,1571.0,2230.0,1902.0,0.0,0.0,375.0,141.10194182395935,292.5660399198532,2077.5543594807386,1676.2735815045962,16834.0,2788.0,19622.0,650.0,453.0,2012.0,1678.0,1120.0,842.0,0.0,0.0,306.0,305.94036132097244,103.35059076547623,1489.342214398086,1047.619280478495,18108.0,2356.0,20464.0,479.0,301.0,1569.0,1427.0,983.0,897.0,0.0,0.0,283.0,197.74769645929337,99.72573435306549,1303.7467798441648,920.3733619680133,16982.0,2300.0,19282.0,1191.0,928.0,2477.0,2291.0,601.0,533.0,0.0,0.0,413.0,594.3427518606186,154.25715893507004,1077.0064431801438,594.3155715102912,0.160436300139286,194560,760,0.4188058505128873,0.7985505756578948,40,1.0
272,3,0.0032010376850949577,1.0,1.0,0.7428042763157895,0.9294689879006968,0.6904135389155464,0.03437182959199785,0.18090049342105263,0.5647218138511269,0.10215845477130069,0.035061301765840894,0.07629523026315789,0,0.0,0,0.0031543009592400937,0.11642543416666357,0.025624486655119415,0.019371202213591652,0.17167308636110024,0.0070976623664855175,35196,0.636038186157518,0.037386556092257564,1.0,11640.0,3455.0,15095.0,423.0,275.0,1929.0,1661.0,1676.0,1361.0,0.0,0.0,273.0,169.05834102630615,98.84646648168564,2036.0172193348408,1514.1441690719803,15765.0,1928.0,17693.0,342.0,158.0,1066.0,940.0,1064.0,908.0,0.0,0.0,140.0,118.65065795183182,109.4992161989212,1289.0850338563323,1026.2816670440952,13812.0,4474.0,18286.0,1510.0,791.0,3914.0,3155.0,1098.0,956.0,0.0,0.0,972.0,479.5867305994034,382.0250670313835,1946.873676866293,1063.3422011042712,11776.0,4666.0,16442.0,1920.0,1300.0,4439.0,3840.0,893.0,550.0,0.0,0.0,1254.0,950.3621394634247,475.0563331246376,2592.913364894688,1241.163421782985,17971.0,4329.0,22300.0,1610.0,1112.0,3748.0,3372.0,1585.0,1478.0,0.0,0.0,606.0,750.8920655250549,284.87079632282257,2264.153549067676,1497.797324582847,14017.0,3990.0,18007.0,1914.0,1429.0,4128.0,3731.0,882.0,773.0,0.0,0.0,894.0,1132.0531123876572,292.1322783231735,2484.947434104979,1315.537378226436,10074.0,3401.0,13475.0,670.0,34.0,1911.0,1374.0,1751.0,1328.0,0.0,0.0,409.0,23.49942684173584,324.96435129642487,1782.3745081573725,1375.7159627841393,19367.0,3928.0,23295.0,336.0,185.0,1795.0,1495.0,2211.0,1897.0,0.0,0.0,258.0,122.65166938304901,83.24519288539886,2284.7797035202384,1865.6235670995957,14216.0,2289.0,16505.0,331.0,175.0,1198.0,1040.0,1144.0,1084.0,0.0,0.0,278.0,129.63039696216583,86.39902073144913,1549.2732592895627,1124.860964658932,15882.0,2736.0,18618.0,906.0,645.0,2395.0,2230.0,960.0,923.0,0.0,0.0,287.0,505.12658858299255,156.29624438285828,1645.5312199890614,1092.7861202262866,0.17167308647185564,194560,760,0.3595894133770152,0.6783408717105263,40,1.0
273,3,0.0029779735742292705,1.0,1.0,0.7432462993421053,0.9327385850185699,0.6932545015686437,0.03639892893169369,0.18296669407894736,0.5720802087235688,0.10467162453814556,0.034701967606394504,0.07378700657894736,0,0.0,0,0.003644364314248761,0.11943957626721577,0.0260856817081252,0.02081252083378403,0.17762718439805264,0.007645041274678845,35598,0.6573403000168548,0.03761496292427182,1.0,10020.0,3089.0,13109.0,505.0,264.0,2091.0,1790.0,1239.0,1029.0,0.0,0.0,264.0,168.52822375297546,144.78705894947052,1495.5583942830563,1052.219569636305,15346.0,1930.0,17276.0,388.0,222.0,1379.0,1240.0,844.0,683.0,0.0,0.0,95.0,147.63998520374298,98.26097965240479,1095.0397500619292,803.8793000632431,13668.0,4286.0,17954.0,1208.0,609.0,3333.0,2696.0,1340.0,1144.0,0.0,0.0,821.0,394.23000478744507,349.2831727862358,2276.4993089064956,1414.916301656951,12579.0,5129.0,17708.0,2806.0,1553.0,5169.0,4513.0,1068.0,734.0,1.0,0.0,1698.0,1102.3151770234108,749.257593870163,2536.69805354625,1232.9137424902,12000.0,3688.0,15688.0,1043.0,542.0,2791.0,2394.0,1543.0,1371.0,0.0,0.0,397.0,434.1834434270859,304.8848179578781,2378.5820172280073,1707.2818789053417,16354.0,4809.0,21163.0,2075.0,1574.0,4560.0,4223.0,1421.0,1314.0,0.0,0.0,903.0,1188.159923195839,310.61227196455,2857.0008156076074,1662.3106739013747,11987.0,3442.0,15429.0,1153.0,175.0,2671.0,1991.0,1359.0,1171.0,0.0,0.0,565.0,125.08423787355423,521.8802672624588,1779.6581246256828,1219.8351826177677,18239.0,3787.0,22026.0,291.0,219.0,1286.0,1076.0,2675.0,2312.0,0.0,0.0,117.0,157.0583180785179,51.67400825023651,2562.417784370482,2261.4768849594984,15995.0,2446.0,18441.0,401.0,207.0,1337.0,1172.0,1267.0,1198.0,0.0,0.0,243.0,151.0198559165001,105.29318004846573,1638.3252431675792,1244.9941684453079,18418.0,2992.0,21410.0,816.0,574.0,2407.0,2268.0,1183.0,1129.0,0.0,0.0,218.0,452.12313294410706,131.28268420696259,1745.1317834481597,1216.8691855199431,0.17762718404594222,194560,760,0.35594589647493863,0.6868215460526316,40,1.0
274,3,0.0027628074901756413,1.0,1.0,0.7551089638157895,0.9323669756189275,0.7040386608556697,0.032462119825159834,0.17657791940789475,0.5677611883577345,0.10025408936076258,0.03247865606191274,0.06831311677631578,0,0.0,0,0.003470055794337225,0.11340593135866679,0.024751593738696294,0.020205144164593593,0.16908391240190737,0.007251187345613481,34355,0.6501528161839616,0.03767038312691607,1.0,14525.0,4033.0,18558.0,838.0,601.0,2898.0,2566.0,1616.0,1362.0,0.0,0.0,357.0,411.0718170404434,156.9398028254509,2245.1046779081225,1573.1693008001894,20538.0,2179.0,22717.0,756.0,555.0,2020.0,1881.0,750.0,611.0,0.0,0.0,165.0,369.44821655750275,120.59613347053528,1130.4989383742213,762.5375208826154,12483.0,4152.0,16635.0,1352.0,763.0,3657.0,3014.0,994.0,826.0,0.0,0.0,853.0,508.8053592443466,342.5077926516533,2147.1083575561643,1201.7644976219453,13908.0,4818.0,18726.0,2506.0,1805.0,5080.0,4534.0,837.0,533.0,0.0,0.0,1407.0,1253.7745126485825,463.3832463026047,2293.7145630940795,1067.7898933105462,13164.0,3119.0,16283.0,1349.0,834.0,3095.0,2658.0,878.0,774.0,0.0,0.0,495.0,584.9002925753593,306.74358373880386,1671.281137675047,1003.6642161755299,11580.0,3366.0,14946.0,1447.0,1080.0,3274.0,2936.0,873.0,739.0,0.0,0.0,666.0,820.7700156569481,238.6344997882843,2089.030422322452,1229.225827081129,10971.0,3548.0,14519.0,888.0,66.0,2345.0,1698.0,1613.0,1303.0,0.0,0.0,478.0,63.67719489336014,419.34717440605164,2048.8213189542294,1524.0484715233397,12335.0,3050.0,15385.0,242.0,49.0,1007.0,760.0,2132.0,1774.0,0.0,0.0,153.0,42.06952124834061,98.88376778364182,2083.4381650835276,1849.400901642628,18910.0,2993.0,21903.0,425.0,311.0,1530.0,1413.0,1660.0,1601.0,0.0,0.0,228.0,206.5573188662529,70.05448937416077,1993.617629468441,1574.9012194746174,18500.0,3097.0,21597.0,646.0,519.0,2254.0,2131.0,1254.0,1170.0,0.0,0.0,235.0,385.82147735357285,69.90802097320557,1802.8204490840435,1285.7752158486437,0.16908391170987958,194560,760,0.3746005336508939,0.6998201069078948,40,1.0
275,3,0.0025555630283198762,1.0,1.0,0.7370682565789474,0.9193804254824738,0.6776461273431778,0.034063669469967285,0.18638980263157895,0.5512051066893656,0.10273901104534927,0.03451909883817854,0.07654194078947368,0,0.0,0,0.003945546697842043,0.11268169275043827,0.027191131627248403,0.02236153478096975,0.17344562365311217,0.007265717796613707,36264,0.675463269358041,0.03758978797613006,1.0,15235.0,3918.0,19153.0,730.0,539.0,2607.0,2374.0,1670.0,1476.0,0.0,0.0,371.0,377.5337567925453,129.3792930841446,2168.702836677432,1563.656838250463,20274.0,2288.0,22562.0,452.0,257.0,1450.0,1229.0,1073.0,998.0,0.0,0.0,217.0,168.92723125219345,103.70696902275085,1230.6135971695185,913.7498912184965,13495.0,4682.0,18177.0,1014.0,616.0,3520.0,3018.0,1616.0,1394.0,0.0,0.0,560.0,438.8754021525383,263.6949619650841,2844.3203268796206,1872.0811681500636,12532.0,5251.0,17783.0,1943.0,900.0,4687.0,3978.0,1376.0,1117.0,0.0,0.0,1131.0,606.4673275947571,594.710485637188,2614.413386873901,1514.3914472995093,15728.0,4340.0,20068.0,882.0,535.0,3045.0,2687.0,1814.0,1654.0,0.0,0.0,363.0,385.1225455403328,227.00029337406158,2432.127199679613,1700.4244779740402,14273.0,4359.0,18632.0,2940.0,1548.0,4817.0,4198.0,1082.0,924.0,0.0,0.0,1400.0,1030.588868200779,797.4073696136475,1951.1496094316244,979.6256396344688,17924.0,4716.0,22640.0,437.0,164.0,1728.0,1404.0,3260.0,2938.0,0.0,0.0,165.0,143.457643866539,161.3339523077011,3313.9770004078746,2904.1220218962844,13089.0,2664.0,15753.0,691.0,412.0,2038.0,1714.0,974.0,734.0,0.0,0.0,343.0,276.59190994501114,138.02597153186798,1248.0172776579857,818.8268494889126,11421.0,2141.0,13562.0,385.0,203.0,1507.0,1309.0,775.0,683.0,0.0,0.0,244.0,130.20319938659668,113.09218752384186,1273.0569302141666,839.1587631617731,9433.0,1905.0,11338.0,496.0,204.0,1569.0,1400.0,622.0,572.0,0.0,0.0,210.0,137.5424543619156,168.921999335289,912.5238238573074,566.6532530742406,0.1734456241032795,194560,760,0.38352439858411486,0.7509354440789474,40,1.0
276,3,0.002356262915352669,1.0,1.0,0.7474352384868421,0.9206095184815768,0.6880959949995342,0.030372997003264332,0.17715357730263157,0.5438522570928768,0.09634537286811361,0.0344966029968897,0.07541118421052631,0,0.0,0,0.0033147467762893556,0.11061782927105301,0.024782041988433583,0.02143847027303357,0.16722466686231968,0.007071578553510143,34467,0.6411059854353439,0.03748657942602509,1.0,10222.0,2903.0,13125.0,674.0,473.0,2077.0,1760.0,1199.0,905.0,0.0,0.0,301.0,319.92880380153656,134.73251140117645,1848.4539867714047,1309.092238124489,19968.0,2233.0,22201.0,357.0,222.0,1246.0,1061.0,1143.0,1016.0,0.0,0.0,201.0,165.42883318662643,67.78295916318893,1405.800407320261,1099.171049774639,12963.0,4440.0,17403.0,1099.0,759.0,3670.0,3188.0,1287.0,1075.0,0.0,0.0,582.0,478.747800886631,219.52628529071808,2138.3121471703053,1313.48713561548,12282.0,4910.0,17192.0,1658.0,1142.0,4415.0,3764.0,1255.0,830.0,0.0,0.0,898.0,750.2659606933594,363.0698789358139,2496.7782895043492,1376.919593031489,16833.0,4310.0,21143.0,1123.0,662.0,3238.0,2868.0,1772.0,1634.0,0.0,0.0,423.0,430.6044533252716,271.265984416008,2095.809955894947,1450.440941828856,14280.0,3848.0,18128.0,2705.0,1763.0,4658.0,4080.0,591.0,457.0,0.0,0.0,1304.0,1158.972829759121,537.9398266673088,1873.1566204428673,828.5067739674705,15781.0,4618.0,20399.0,320.0,124.0,1430.0,1159.0,3381.0,2973.0,0.0,0.0,127.0,94.8990747332573,105.4604075551033,3092.8208550438285,2788.147653608641,19399.0,3384.0,22783.0,635.0,455.0,2309.0,2012.0,1373.0,1113.0,0.0,0.0,337.0,298.14317351579666,95.48743325471878,1733.7834932878613,1223.9370942357345,10630.0,1879.0,12509.0,207.0,98.0,1084.0,922.0,788.0,717.0,0.0,0.0,214.0,63.62913727760315,67.74160969257355,1150.1887675225735,765.8446335089247,13063.0,1942.0,15005.0,1113.0,858.0,2300.0,2163.0,444.0,396.0,0.0,0.0,311.0,538.981707572937,161.47479313611984,909.8511953130364,466.57008115947247,0.16722466630959196,194560,760,0.40777645550276104,0.7708675986842105,40,1.0
277,3,0.002164929006777303,1.0,1.0,0.7600380345394737,0.919997514524017,0.6992331027200348,0.028136955283422905,0.17092927631578947,0.5530162993348043,0.09452667583613411,0.03298534158200614,0.06903268914473684,0,0.0,0,0.0032560468938563165,0.10840078956496559,0.02396624989433851,0.02117618131794428,0.16340681948225738,0.006607551811152677,33256,0.6645718065912918,0.037609785608947274,1.0,12289.0,3361.0,15650.0,726.0,469.0,2482.0,2172.0,1328.0,1075.0,0.0,0.0,277.0,316.79778999090195,165.16292542219162,1995.1132236719131,1393.2528167438868,20606.0,2222.0,22828.0,364.0,274.0,1241.0,1118.0,1189.0,1086.0,0.0,0.0,156.0,186.84370285272598,52.252473056316376,1254.539083659649,992.4574693129398,11631.0,4092.0,15723.0,851.0,510.0,3050.0,2598.0,1442.0,1254.0,0.0,0.0,451.0,349.3373435139656,231.7532193660736,2466.0873584523797,1618.9460749058926,11910.0,4412.0,16322.0,1834.0,1170.0,4335.0,3729.0,889.0,581.0,0.0,0.0,1022.0,808.2987796664238,448.9108199477196,2303.36265411973,1148.6538385689637,12651.0,3299.0,15950.0,1052.0,610.0,2783.0,2448.0,1131.0,1035.0,0.0,0.0,437.0,397.5386216044426,266.8172428011894,1676.3763891011477,1067.6820068454836,8980.0,2900.0,11880.0,1122.0,538.0,2578.0,2118.0,701.0,599.0,0.0,0.0,743.0,378.8968780040741,345.5506411790848,1551.6632240861654,795.6985745204292,15020.0,4321.0,19341.0,241.0,119.0,1389.0,1134.0,3058.0,2736.0,0.0,0.0,115.0,95.97330784797668,70.17368221282959,2918.7292469516397,2593.6132711352548,20427.0,3377.0,23804.0,750.0,448.0,2430.0,1968.0,1315.0,1163.0,0.0,0.0,382.0,282.0190089941025,150.37993067502975,1436.666924662888,958.7404764436233,16861.0,2639.0,19500.0,361.0,270.0,1554.0,1409.0,1206.0,1133.0,0.0,0.0,240.0,186.2166690826416,51.46344220638275,1596.9320834875107,1148.862482451601,17498.0,2633.0,20131.0,1194.0,873.0,2768.0,2585.0,678.0,615.0,0.0,0.0,381.0,536.9836927056313,188.4555790424347,1191.6398495212197,657.7302674737148,0.16340682038939314,194560,760,0.39160709194839,0.7531301398026315,40,1.0
278,3,0.001981582284512978,1.0,1.0,0.7601665296052632,0.9328849381962938,0.7091479059896971,0.029768501568928754,0.1705540707236842,0.5727112485728528,0.09767823479334382,0.03162891685803372,0.06927939967105264,0,0.0,0,0.004086059396918005,0.11273961212289961,0.024013837169868088,0.021252152229610244,0.16879446963554456,0.006702808716248623,33183,0.6506343609679656,0.03764941889400545,1.0,17334.0,4120.0,21454.0,1133.0,824.0,3403.0,3057.0,1376.0,1223.0,0.0,0.0,474.0,560.2967252135277,197.39566880464554,2244.954586543143,1471.5658188825473,20351.0,2234.0,22585.0,436.0,278.0,1499.0,1381.0,1030.0,854.0,0.0,0.0,141.0,175.8068546652794,88.88172334432602,1094.9570301696658,815.256154192437,8532.0,3635.0,12167.0,706.0,307.0,2566.0,2049.0,1293.0,1114.0,0.0,0.0,482.0,240.8097464442253,243.75134027004242,2312.5639597326517,1527.6042795982794,15467.0,4954.0,20421.0,2394.0,1897.0,5112.0,4673.0,803.0,564.0,0.0,0.0,1433.0,1348.8651171326637,363.918819129467,2610.28880494833,1182.9771226526063,10120.0,2561.0,12681.0,1198.0,729.0,2595.0,2226.0,662.0,586.0,0.0,0.0,502.0,490.4109675884247,287.8690361380577,1277.5382174700499,695.3433616087314,6825.0,2518.0,9343.0,1076.0,560.0,2497.0,2010.0,480.0,393.0,0.0,0.0,617.0,420.24599957466125,300.337724506855,1371.2008434534073,660.0513650407083,14779.0,3979.0,18758.0,658.0,216.0,1912.0,1461.0,2439.0,2127.0,0.0,0.0,286.0,164.1009236574173,224.93944680690765,2433.0980432629585,2036.5513321478502,10619.0,2666.0,13285.0,423.0,65.0,1466.0,1039.0,1302.0,1023.0,0.0,0.0,321.0,41.65038388967514,198.2380149960518,1589.6884450092912,1211.4762197438977,20592.0,3151.0,23743.0,377.0,281.0,1614.0,1471.0,1673.0,1604.0,0.0,0.0,241.0,214.38534581661224,67.68651157617569,2098.5633804425597,1640.5936639864149,23279.0,3365.0,26644.0,1102.0,827.0,3092.0,2937.0,1054.0,1002.0,0.0,0.0,321.0,652.8973667621613,145.37613946199417,1971.4240725189447,1272.6397616366448,0.16879446971181192,194560,760,0.3662521459554371,0.6952508223684211,40,1.0
