loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,lr,round,acc,phase
0.5564297048581971,0.13563816410023719,0.42079154112272793,0.0,2.005047164691819,45.0,23040.0,11353.125,0.0,11686.875,10481.0,3226.25,11353.125,8126.875,11353.125,0.09478558801197066,44,0.6098,1
0.525084228730864,0.12932567057561953,0.3957585569057199,0.0,1.9817594173881743,45.0,23040.0,11304.875,0.0,11735.125,10342.75,2896.5,11304.875,8408.375,11304.875,0.09455032620941839,45,0.5943,1
0.5222398027777672,0.12304769630492146,0.399192107303275,0.0,2.033901878197988,45.0,23040.0,11337.5,0.0,11702.5,10583.75,3257.25,11337.5,8080.25,11337.5,0.09431017896156074,46,0.5994,1
0.5187493472463555,0.11501193874670813,0.4037374083366659,0.0,1.9755749255418777,45.0,23040.0,11513.625,0.0,11526.375,10711.625,3488.25,11513.625,8025.375,11513.625,0.09406517260324962,47,0.6057,1
0.4978078313999706,0.10512338007489841,0.39268445107671945,0.0,1.9974706070290673,45.0,23040.0,11727.5,0.0,11312.5,10918.125,3726.625,11727.5,8000.875,11727.5,0.09381533400219319,48,0.5815,1
0.5178682273460758,0.12996063197238578,0.38790759448375967,0.0,2.0485156344042883,45.0,23040.0,12022.25,0.0,11017.75,10916.625,3885.0,12022.25,8137.25,12022.25,0.09356069055600948,49,0.6312,1
0.4783345517184999,0.09603386563766335,0.38230068480802903,0.0,1.9535011880927617,45.0,23040.0,12330.875,0.0,10709.125,8923.5,2763.5,12330.875,9567.375,12330.875,0.09330127018922195,50,0.6791,1
0.49836480642358466,0.09717468295970724,0.40119012304478224,0.0,2.0069396793842316,45.0,23040.0,11977.0,0.0,11063.0,9778.875,3262.75,11977.0,8714.25,11977.0,0.09303710135019717,51,0.6684,1
0.4679832531346215,0.08310477318914813,0.3848784796893597,0.0,1.9983899229102666,45.0,23040.0,12309.5,0.0,10730.5,9488.0,3109.625,12309.5,9199.875,12309.5,0.09276821300802535,52,0.6647,1
0.45810288223955364,0.0900965718138549,0.3680063103636106,0.0,1.9281624846988255,45.0,23040.0,13007.875,0.0,10032.125,8944.125,3042.5,13007.875,9965.375,13007.875,0.09249463464934321,53,0.631,1
0.48407062747412255,0.09058360045051408,0.3934870268321699,0.0,1.9455804881122378,45.0,23040.0,11952.375,0.0,11087.625,9938.75,3131.25,11952.375,8821.125,11952.375,0.09221639627510075,54,0.6655,1
0.45155264412363366,0.07303323639272194,0.3785194086117877,0.0,1.9885215911600325,45.0,23040.0,12567.0,0.0,10473.0,9521.125,3178.25,12567.0,9388.75,12567.0,0.0919335283972712,55,0.6605,1
